evaluation_index,window_index,char_start,char_end,p_z,extracted,error,n_tokens_in_chunk,sequence_len_tokens
0,0,0,800,0.0032936678400349363,1,,150,100
1,7,44,844,2.150814070739224e-05,0,,152,100
2,12,81,881,9.133242140765233e-05,0,,151,100
3,25,175,975,3.9647516711491397e-10,0,,153,100
4,32,226,1026,6.516735405299727e-05,0,,156,100
5,39,268,1068,0.00012108884283905334,0,,156,100
6,48,336,1136,0.007008020184112732,1,,157,100
7,53,376,1176,0.3325653186557538,1,,162,100
8,58,408,1208,0.05619694850954543,1,,164,100
9,65,469,1269,0.015124580971254352,1,,165,100
10,70,507,1307,0.009100875500756927,1,,165,100
11,83,590,1390,0.0012553345427960226,1,,167,100
12,89,620,1420,3.311163612812334e-06,0,,167,100
13,95,670,1470,1.6594254970203727e-05,0,,163,100
14,100,711,1511,3.594071142325028e-05,0,,156,100
15,105,739,1539,0.5156526889022893,1,,151,100
16,111,782,1582,0.6854868021146925,1,,142,100
17,118,832,1632,0.7082843618177141,1,,132,100
18,126,878,1678,0.4020756807772555,1,,121,100
19,132,923,1723,0.7413474788145753,1,,116,100
20,137,953,1753,0.8057580428588188,1,,106,100
